assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32004520868,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1903548,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1903548,3213010005/IF/IAY/2271437,23-01-2018,18145,0,0,0,0  ,18145,
32004520873,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1926277,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1926277,3213010005/IF/IAY/2271515,23-01-2018,18145,0,0,0,0  ,18145,
32004520864,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1852863,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1852863,3213010005/IF/IAY/2271297,23-01-2018,18145,0,0,0,0  ,18145,
32004520857,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1851844,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1851844,3213010005/IF/IAY/2271291,23-01-2018,18145,0,0,0,0  ,18145,
32004520840,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1741570,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1741570,3213010005/IF/IAY/2270953,23-01-2018,18145,0,0,0,0  ,18145,
32004520834,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1774359,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1774359,3213010005/IF/IAY/2270624,23-01-2018,18145,0,0,0,0  ,18145,
32004520831,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1751974,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1751974,3213010005/IF/IAY/2270563,23-01-2018,18145,0,0,0,0  ,18145,
32004520828,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1594708,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1594708,3213010005/IF/IAY/2270485,23-01-2018,18145,0,0,0,0  ,18145,
32004520826,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1575423,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1575423,3213010005/IF/IAY/2270426,23-01-2018,18145,0,0,0,0  ,18145,
32005521723,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4691559,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4691559,3213010005/IF/IAY/3311927,18-11-2019,18145,0,0,0,0  ,18145,
32004520818,PMAY-G House for Individuals -PMAY-G REG. NO. WB1558767,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1558767,3213010005/IF/IAY/2269971,23-01-2018,18145,0,0,0,0  ,18145,
32004520822,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1576494,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1576494,3213010005/IF/IAY/2270005,23-01-2018,18145,0,0,0,0  ,18145,
32004518544,Cons. of Concrete Road from Lalbandh Pry. School to Bhaskar Ghoshs House.,Cement Concrete,Cons. of Concrete Road from Lalbandh Pry. School to Bhaskar Ghoshs House.,3213010005/RC/320201060355055,11-03-2017,27220,32088,859.5,385086.895,0  ,445254.395,
32004518498,Cons. of Concrete Road from Biur Pachim Para Tematha to Boro Gore Samsan,Cement Concrete,Cons. of Concrete Road from Biur Pachim Para Tematha to Boro Gore Samsan.,3213010005/RC/320201060355049,11-03-2017,25825,28650,859.5,345170.033,0  ,400504.533,
32004518440,Cons. of Concrete Road from Purbo Naldanga Pitch Road Tematha to Bandher Par.,Cement Concrete,Cons. of Concrete Road from Purbo Naldanga Pitch Road Tematha to Bandher Par.,3213010005/RC/320201060355048,11-03-2017,29548,29032,1146,375803.077,0  ,435529.077,
32004520902,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3784548,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3784548,3213010005/IF/IAY/2278091,23-01-2018,18145,0,0,0,0  ,18145,
32004518384,Cons. of Concrete Road from Betur Bagdipara Tematha to Bagdipara ICDS via Dilip Roy House at Alipur,Cement Concrete,Cons. of Concrete Road from Betur Bagdipara Tematha to Bagdipara ICDS via Dilip Roy House at Alipur ,3213010005/RC/320201060355047,11-03-2017,23676,31324,859,361608.003,0  ,417467.003,
32004518574,Cons. of Concrete Road from G.P. office to Prodout Mukherjee House,Cement Concrete,Cons. of Concrete Road from G.P. office to Prodout Mukherjee House.,3213010005/RC/320201060355056,11-03-2017,26740,32088,1146,404966.267,0  ,464940.267,
32004518343,Cons. of Concrete Road from Tajchak ICDS to Tajhak Kabiraj Para at Basudebpur Sansad.,Cement Concrete,Cons. of Concrete Road from Tajchak ICDS to Tajhak Kabiraj Para at Basudebpur Sansad.,3213010005/RC/320201060355041,14-03-2017,30751,20628,1146,382736.769,0  ,435261.769,
32004212429,Cons. of Concrete Road from Telur Upper Primary School to Mete Para.,Cement Concrete,Cons. of Concrete Road from Telur Upper Primary School to Mete Para.,3213010005/RC/320201060355046,14-03-2017,27676,25344,12672,372096.99,0  ,437788.99,
32004374155,Irrigation Channel at Naldanga Sansad,Lining of minor Canal for Community,Irrigation Channel at Naldanga Sansad,3213010005/IC/203030436348,01-06-2018,236321,0,8856,0,0  ,245177,
32004055992,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1754984,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1754984,3213010005/IF/IAY/2215996,26-08-2017,18145,0,0,0,0  ,18145,
32004061162,Cons. of Concrete Road from Danna More to Mahaprabhu Tala.,Cement Concrete,Cons. of Concrete Road from Danna More to Mahaprabhu Tala.,3213010005/RC/320201060355054,11-03-2017,38544,21588,12828,390284.774,0  ,463244.774,
32004055990,Construction of IAY House -IAY REG. NO. WB1511977,IAY Houses,Construction of IAY House -IAY REG. NO. WB1511977,3213010005/IF/IAY/1938359,26-08-2017,17190,0,0,0,0  ,17190,
32004055988,Construction of IAY House -IAY REG. NO. WB4719663,IAY Houses,Construction of IAY House -IAY REG. NO. WB4719663,3213010005/IF/IAY/1937517,13-08-2017,16808,0,0,0,0  ,16808,
32004520867,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1874139,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1874139,3213010005/IF/IAY/2271351,23-01-2018,18145,0,0,0,0  ,18145,
32004520862,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1852762,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1852762,3213010005/IF/IAY/2271296,23-01-2018,18145,0,0,0,0  ,18145,
32004055986,Construction of IAY House -IAY REG. NO. WB1167620,IAY Houses,Construction of IAY House -IAY REG. NO. WB1167620,3213010005/IF/IAY/1937227,26-08-2017,17190,0,0,0,0  ,17190,
32004055983,Construction of IAY House -IAY REG. NO. WB4564773,IAY Houses,Construction of IAY House -IAY REG. NO. WB4564773,3213010005/IF/IAY/1927264,13-08-2017,17190,0,0,0,0  ,17190,
32004061356,Cons. of Concrete Road from Ramu Bagdi House to Gajalaxmi Tala at Sukhsayer Sansad.,Cement Concrete,Cons. of Concrete Road from Ramu Bagdi House to Gajalaxmi Tala at Sukhsayer Sansad.,3213010005/RC/320201060355035,14-03-2017,26167,32183,0,378609.8052,0  ,436959.8052,
32004055978,Construction of IAY House -IAY REG. NO. WB3701044,IAY Houses,Construction of IAY House -IAY REG. NO. WB3701044,3213010005/IF/IAY/1925102,27-08-2017,17190,0,0,0,0  ,17190,
32004055974,Construction of IAY House -IAY REG. NO. WB2278630,IAY Houses,Construction of IAY House -IAY REG. NO. WB2278630,3213010005/IF/IAY/1913107,13-08-2017,17954,0,0,0,0  ,17954,
32004055989,Construction of IAY House -IAY REG. NO. WB5557809,IAY Houses,Construction of IAY House -IAY REG. NO. WB5557809,3213010005/IF/IAY/1937545,27-08-2017,18145,0,0,0,0  ,18145,
32004055973,Construction of IAY House -IAY REG. NO. WB2110807,IAY Houses,Construction of IAY House -IAY REG. NO. WB2110807,3213010005/IF/IAY/1911609,26-08-2017,17190,0,0,0,0  ,17190,
32004055972,Construction of IAY House -IAY REG. NO. WB2075061,IAY Houses,Construction of IAY House -IAY REG. NO. WB2075061,3213010005/IF/IAY/1911294,26-08-2017,17954,0,0,0,0  ,17954,
32004055959,Construction of IAY House -IAY REG. NO. WB1583616,IAY Houses,Construction of IAY House -IAY REG. NO. WB1583616,3213010005/IF/IAY/1906659,13-08-2017,17954,0,0,0,0  ,17954,
32004055991,Construction of IAY House -IAY REG. NO. WB4682682,IAY Houses,Construction of IAY House -IAY REG. NO. WB4682682,3213010005/IF/IAY/1938761,13-08-2017,17190,0,0,0,0  ,17190,
32004520875,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1927569,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1927569,3213010005/IF/IAY/2271521,23-01-2018,18145,0,0,0,0  ,18145,
32004055951,Construction of IAY House -IAY REG. NO. WB2781547,IAY Houses,Construction of IAY House -IAY REG. NO. WB2781547,3213010005/IF/IAY/1893080,27-08-2017,18145,0,0,0,0  ,18145,
32004520871,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1906049,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1906049,3213010005/IF/IAY/2271446,23-01-2018,18145,0,0,0,0  ,18145,
32004055943,Construction of IAY House -IAY REG. NO. WB1449976,IAY Houses,Construction of IAY House -IAY REG. NO. WB1449976,3213010005/IF/IAY/1890259,13-08-2017,17190,0,0,0,0  ,17190,
32004055954,Construction of IAY House -IAY REG. NO. WB5128581,IAY Houses,Construction of IAY House -IAY REG. NO. WB5128581,3213010005/IF/IAY/1895119,27-08-2017,17190,0,0,0,0  ,17190,
32004055940,Construction of IAY House -IAY REG. NO. WB4467390,IAY Houses,Construction of IAY House -IAY REG. NO. WB4467390,3213010005/IF/IAY/1888234,27-08-2017,17190,0,0,0,0  ,17190,
32004055946,Construction of IAY House -IAY REG. NO. WB1603302,IAY Houses,Construction of IAY House -IAY REG. NO. WB1603302,3213010005/IF/IAY/1890658,26-08-2017,17190,0,0,0,0  ,17190,
32004520881,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2106635,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2106635,3213010005/IF/IAY/2272390,23-01-2018,18145,0,0,0,0  ,18145,
32004055345,Construction of IAY House -IAY REG. NO. WB1871643,IAY Houses,Construction of IAY House -IAY REG. NO. WB1871643,3213010005/IF/IAY/1618968,26-08-2017,17190,0,0,0,0  ,17190,
32004055963,Construction of IAY House -IAY REG. NO. WB1714610,IAY Houses,Construction of IAY House -IAY REG. NO. WB1714610,3213010005/IF/IAY/1908061,26-08-2017,17190,0,0,0,0  ,17190,
32004055335,Construction of IAY House -IAY REG. NO. WB1712210,IAY Houses,Construction of IAY House -IAY REG. NO. WB1712210,3213010005/IF/IAY/1617358,26-08-2017,17954,0,0,0,0  ,17954,
32004055218,Construction of IAY House -IAY REG. NO. WB1844694,IAY Houses,Construction of IAY House -IAY REG. NO. WB1844694,3213010005/IF/IAY/1579332,26-08-2017,16617,0,0,0,0  ,16617,
32004055141,Construction of IAY House -IAY REG. NO. WB1566789,IAY Houses,Construction of IAY House -IAY REG. NO. WB1566789,3213010005/IF/IAY/1576613,26-08-2017,17954,0,0,0,0  ,17954,
32004055976,Construction of IAY House -IAY REG. NO. WB2394928,IAY Houses,Construction of IAY House -IAY REG. NO. WB2394928,3213010005/IF/IAY/1914115,26-08-2017,17190,0,0,0,0  ,17190,
32004055588,Construction of IAY House -IAY REG. NO. WB5623502,IAY Houses,Construction of IAY House -IAY REG. NO. WB5623502,3213010005/IF/IAY/1638929,13-08-2017,17954,0,0,0,0  ,17954,
32004055087,Construction of IAY House -IAY REG. NO. WB3717688,IAY Houses,Construction of IAY House -IAY REG. NO. WB3717688,3213010005/IF/IAY/1560935,13-08-2017,17954,0,0,0,0  ,17954,
32004055131,Construction of IAY House -IAY REG. NO. WB1558302,IAY Houses,Construction of IAY House -IAY REG. NO. WB1558302,3213010005/IF/IAY/1576527,13-08-2017,18145,0,0,0,0  ,18145,
32004055250,Construction of IAY House -IAY REG. NO. WB2325685,IAY Houses,Construction of IAY House -IAY REG. NO. WB2325685,3213010005/IF/IAY/1590244,27-08-2017,16808,0,0,0,0  ,16808,
32004055971,Construction of IAY House -IAY REG. NO. WB1741613,IAY Houses,Construction of IAY House -IAY REG. NO. WB1741613,3213010005/IF/IAY/1908298,26-08-2017,16808,0,0,0,0  ,16808,
32004055038,Construction of IAY House -IAY REG. NO. WB3896368,IAY Houses,Construction of IAY House -IAY REG. NO. WB3896368,3213010005/IF/IAY/1539514,13-08-2017,17954,0,0,0,0  ,17954,
32004055056,Construction of IAY House -IAY REG. NO. WB1713728,IAY Houses,Construction of IAY House -IAY REG. NO. WB1713728,3213010005/IF/IAY/1548933,26-08-2017,17954,0,0,0,0  ,17954,
32004055017,Construction of IAY House -IAY REG. NO. WB3715774,IAY Houses,Construction of IAY House -IAY REG. NO. WB3715774,3213010005/IF/IAY/1536015,27-08-2017,18145,0,0,0,0  ,18145,
32004055075,Construction of IAY House -IAY REG. NO. WB3569281,IAY Houses,Construction of IAY House -IAY REG. NO. WB3569281,3213010005/IF/IAY/1559785,27-08-2017,18145,0,0,0,0  ,18145,
32004055047,Construction of IAY House -IAY REG. NO. WB1007965,IAY Houses,Construction of IAY House -IAY REG. NO. WB1007965,3213010005/IF/IAY/1546194,26-08-2017,17954,0,0,0,0  ,17954,
32004055582,Construction of IAY House -IAY REG. NO. WB3746530,IAY Houses,Construction of IAY House -IAY REG. NO. WB3746530,3213010005/IF/IAY/1631261,13-08-2017,16999,0,0,0,0  ,16999,
32004055027,Construction of IAY House -IAY REG. NO. WB3795338,IAY Houses,Construction of IAY House -IAY REG. NO. WB3795338,3213010005/IF/IAY/1537676,13-08-2017,17190,0,0,0,0  ,17190,
32004054974,Construction of IAY House -IAY REG. NO. WB1751984,IAY Houses,Construction of IAY House -IAY REG. NO. WB1751984,3213010005/IF/IAY/1510902,26-08-2017,16808,0,0,0,0  ,16808,
32004054941,Construction of IAY House -IAY REG. NO. WB2410009,IAY Houses,Construction of IAY House -IAY REG. NO. WB2410009,3213010005/IF/IAY/1500577,13-08-2017,17190,0,0,0,0  ,17190,
32004054919,Construction of IAY House -IAY REG. NO. WB1561731,IAY Houses,Construction of IAY House -IAY REG. NO. WB1561731,3213010005/IF/IAY/1491439,26-08-2017,16999,0,0,0,0  ,16999,
32004054924,Construction of IAY House -IAY REG. NO. WB2316346,IAY Houses,Construction of IAY House -IAY REG. NO. WB2316346,3213010005/IF/IAY/1499496,13-08-2017,17190,0,0,0,0  ,17190,
32004054933,Construction of IAY House -IAY REG. NO. WB2327726,IAY Houses,Construction of IAY House -IAY REG. NO. WB2327726,3213010005/IF/IAY/1499635,13-08-2017,17954,0,0,0,0  ,17954,
32004055010,Construction of IAY House -IAY REG. NO. WB3625699,IAY Houses,Construction of IAY House -IAY REG. NO. WB3625699,3213010005/IF/IAY/1534248,27-08-2017,17190,0,0,0,0  ,17190,
32004054904,Construction of IAY House -IAY REG. NO. WB1319216,IAY Houses,Construction of IAY House -IAY REG. NO. WB1319216,3213010005/IF/IAY/1489297,13-08-2017,17190,0,0,0,0  ,17190,
32004054912,Construction of IAY House -IAY REG. NO. WB1449966,IAY Houses,Construction of IAY House -IAY REG. NO. WB1449966,3213010005/IF/IAY/1490428,26-08-2017,17954,0,0,0,0  ,17954,
32004055325,Construction of IAY House -IAY REG. NO. WB1583871,IAY Houses,Construction of IAY House -IAY REG. NO. WB1583871,3213010005/IF/IAY/1616115,13-08-2017,17190,0,0,0,0  ,17190,
32004054870,Construction of IAY House -IAY REG. NO. WB2392308,IAY Houses,Construction of IAY House -IAY REG. NO. WB2392308,3213010005/IF/IAY/1475223,13-08-2017,16808,0,0,0,0  ,16808,
32004054894,Construction of IAY House -IAY REG. NO. WB1005081,IAY Houses,Construction of IAY House -IAY REG. NO. WB1005081,3213010005/IF/IAY/1487888,26-08-2017,17190,0,0,0,0  ,17190,
32004054854,Construction of IAY House -IAY REG. NO. WB1598452,IAY Houses,Construction of IAY House -IAY REG. NO. WB1598452,3213010005/IF/IAY/1464194,13-08-2017,17190,0,0,0,0  ,17190,
32004054385,Construction of IAY House -IAY REG. NO. WB1588570,IAY Houses,Construction of IAY House -IAY REG. NO. WB1588570,3213010005/IF/IAY/1464093,26-08-2017,17190,0,0,0,0  ,17190,
32004054349,Construction of IAY House -IAY REG. NO. WB2071026,IAY Houses,Construction of IAY House -IAY REG. NO. WB2071026,3213010005/IF/IAY/1457779,13-08-2017,17954,0,0,0,0  ,17954,
32004054323,Construction of IAY House -IAY REG. NO. WB1841571,IAY Houses,Construction of IAY House -IAY REG. NO. WB1841571,3213010005/IF/IAY/1453286,26-08-2017,17190,0,0,0,0  ,17190,
32004054310,Construction of IAY House -IAY REG. NO. WB1664165,IAY Houses,Construction of IAY House -IAY REG. NO. WB1664165,3213010005/IF/IAY/1449460,26-08-2017,17190,0,0,0,0  ,17190,
32004054298,Construction of IAY House -IAY REG. NO. WB1598565,IAY Houses,Construction of IAY House -IAY REG. NO. WB1598565,3213010005/IF/IAY/1447841,13-08-2017,17954,0,0,0,0  ,17954,
32004054885,Construction of IAY House -IAY REG. NO. WB2394315,IAY Houses,Construction of IAY House -IAY REG. NO. WB2394315,3213010005/IF/IAY/1475325,13-08-2017,17190,0,0,0,0  ,17190,
32004054270,Construction of IAY House -IAY REG. NO. WB1492619,IAY Houses,Construction of IAY House -IAY REG. NO. WB1492619,3213010005/IF/IAY/1445433,13-08-2017,17954,0,0,0,0  ,17954,
32004054244,"	Construction of IAY House -IAY REG. NO. WB1187221",IAY Houses,Construction of IAY House -IAY REG. NO. WB1187221,3213010005/IF/IAY/1440687,27-08-2017,17190,0,0,0,0  ,17190,
32004054288,Construction of IAY House -IAY REG. NO. WB1492655,IAY Houses,Construction of IAY House -IAY REG. NO. WB1492655,3213010005/IF/IAY/1445434,26-08-2017,17954,0,0,0,0  ,17954,
32004054360,Construction of IAY House -IAY REG. NO. WB1503946,IAY Houses,Construction of IAY House -IAY REG. NO. WB1503946,3213010005/IF/IAY/1463363,13-08-2017,16999,0,0,0,0  ,16999,
32004054149,Construction of IAY House -IAY REG. NO. WB2274893,IAY Houses,Construction of IAY House -IAY REG. NO. WB2274893,3213010005/IF/IAY/1315601,26-03-2017,17030,0,0,0,0  ,17030,
