assetid,schemename,schemecode,assetname,classofasset,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32006105860,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3721228,3216014001/IF/IAY/2540795,RURAL HOUSING,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32006105941,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1511636,3216014001/IF/IAY/2858896,RURAL HOUSING,Constr of PMAY-G House for Individuals,27-09-2019,17190,0,0,0,0  ,17190,
32006105782,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4448699,3216014001/IF/IAY/2540296,RURAL HOUSING,Constr of PMAY-G House for Individuals,13-08-2019,17190,0,0,0,0  ,17190,
32006105999,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2877054,3216014001/IF/IAY/2540305,RURAL HOUSING,Constr of PMAY-G House for Individuals,08-09-2019,16235,0,0,0,0  ,16235,
32006105690,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5426971,3216014001/IF/IAY/2215126,RURAL HOUSING,Constr of PMAY-G House for Individuals,05-02-2018,16426,0,0,0,0  ,16426,
32006105815,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5135581,3216014001/IF/IAY/2540430,RURAL HOUSING,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32006105753,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4941090,3216014001/IF/IAY/2215778,RURAL HOUSING,Constr of PMAY-G House for Individuals,05-02-2018,16426,0,0,0,0  ,16426,
32006105660,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4733959,3216014001/IF/IAY/2214180,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006105641,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4257935,3216014001/IF/IAY/2214145,RURAL HOUSING,Constr of PMAY-G House for Individuals,20-02-2018,16426,0,0,0,0  ,16426,
32006105563,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3896258,3216014001/IF/IAY/2212762,RURAL HOUSING,Constr of PMAY-G House for Individuals,20-02-2018,16426,0,0,0,0  ,16426,
32006105977,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2615269,3216014001/IF/IAY/2540329,RURAL HOUSING,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32006105621,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3865146,3216014001/IF/IAY/2213253,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16426,0,0,0,0  ,16426,
32006105801,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2402404,3216014001/IF/IAY/2540359,RURAL HOUSING,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32006105514,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3461075,3216014001/IF/IAY/2200146,RURAL HOUSING,Constr of PMAY-G House for Individuals,05-02-2018,16426,0,0,0,0  ,16426,
32006105541,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2708148,3216014001/IF/IAY/2210988,RURAL HOUSING,Constr of PMAY-G House for Individuals,21-03-2018,16426,0,0,0,0  ,16426,
32006105405,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4982196,3216014001/IF/IAY/2215343,RURAL HOUSING,Constr of PMAY-G House for Individuals,21-03-2018,15471,0,0,0,0  ,15471,
32006105381,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4957100,3216014001/IF/IAY/2215326,RURAL HOUSING,Constr of PMAY-G House for Individuals,21-03-2018,16426,0,0,0,0  ,16426,
32006105367,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5487990,3216014001/IF/IAY/2215177,RURAL HOUSING,Constr of PMAY-G House for Individuals,05-02-2018,5730,0,0,0,0  ,5730,
32006105470,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2505593,3216014001/IF/IAY/2197404,RURAL HOUSING,Constr of PMAY-G House for Individuals,05-02-2018,16426,0,0,0,0  ,16426,
32006105331,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5373417,3216014001/IF/IAY/2215067,RURAL HOUSING,Constr of PMAY-G House for Individuals,20-02-2018,16808,0,0,0,0  ,16808,
32006105312,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4397407,3216014001/IF/IAY/2214502,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16426,0,0,0,0  ,16426,
32006105446,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1545436,3216014001/IF/IAY/2192215,RURAL HOUSING,Constr of PMAY-G House for Individuals,05-02-2018,16426,0,0,0,0  ,16426,
32006105224,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3897070,3216014001/IF/IAY/2213358,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,12224,0,0,0,0  ,12224,
32006105250,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4069660,3216014001/IF/IAY/2213755,RURAL HOUSING,Constr of PMAY-G House for Individuals,20-02-2018,16808,0,0,0,0  ,16808,
32006105347,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5451660,3216014001/IF/IAY/2215151,RURAL HOUSING,Constr of PMAY-G House for Individuals,21-03-2018,12033,0,0,0,0  ,12033,
32006105186,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3867336,3216014001/IF/IAY/2213257,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006105489,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2889385,3216014001/IF/IAY/2198923,RURAL HOUSING,Constr of PMAY-G House for Individuals,05-02-2018,16426,0,0,0,0  ,16426,
32006105239,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3897079,3216014001/IF/IAY/2213359,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16426,0,0,0,0  ,16426,
32006105095,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3460453,3216014001/IF/IAY/2212648,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006105054,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2589269,3216014001/IF/IAY/2210574,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006105026,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2454351,3216014001/IF/IAY/2210056,RURAL HOUSING,Constr of PMAY-G House for Individuals,20-02-2018,16426,0,0,0,0  ,16426,
32006105015,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2414729,3216014001/IF/IAY/2209314,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16426,0,0,0,0  ,16426,
32006105070,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3837258,3216014001/IF/IAY/2212594,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006105120,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3867471,3216014001/IF/IAY/2212663,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006105002,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2402695,3216014001/IF/IAY/2209258,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006104941,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1502096,3216014001/IF/IAY/2206062,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006105153,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3884364,3216014001/IF/IAY/2212732,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,12033,0,0,0,0  ,12033,
32006105172,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3895828,3216014001/IF/IAY/2212754,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006104867,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3548812,3216014001/IF/IAY/2200950,RURAL HOUSING,Constr of PMAY-G House for Individuals,21-03-2018,16426,0,0,0,0  ,16426,
32006104823,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3439193,3216014001/IF/IAY/2200629,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16426,0,0,0,0  ,16426,
32006104623,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2949702,3216014001/IF/IAY/2199106,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006104692,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3460468,3216014001/IF/IAY/2200144,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16426,0,0,0,0  ,16426,
32006106084,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2623251,3216014001/IF/IAY/2540571,RURAL HOUSING,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32006106010,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5028488,3216014001/IF/IAY/2540317,RURAL HOUSING,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32006106103,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2417112,3216014001/IF/IAY/2540595,RURAL HOUSING,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32006104496,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2402038,3216014001/IF/IAY/2197035,RURAL HOUSING,Constr of PMAY-G House for Individuals,20-02-2018,16808,0,0,0,0  ,16808,
32006104572,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2589166,3216014001/IF/IAY/2197757,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006104414,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2409705,3216014001/IF/IAY/2196579,RURAL HOUSING,Constr of PMAY-G House for Individuals,21-03-2018,16426,0,0,0,0  ,16426,
32006104400,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2046077,3216014001/IF/IAY/2195035,RURAL HOUSING,Constr of PMAY-G House for Individuals,05-02-2018,15662,0,0,0,0  ,15662,
32006104376,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1545406,3216014001/IF/IAY/2192688,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006104482,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2451713,3216014001/IF/IAY/2196733,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006104595,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2603810,3216014001/IF/IAY/2197825,RURAL HOUSING,Constr of PMAY-G House for Individuals,21-03-2018,16808,0,0,0,0  ,16808,
32006104677,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3459886,3216014001/IF/IAY/2200141,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16426,0,0,0,0  ,16426,
32006104290,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1191972,3216014001/IF/IAY/2191116,RURAL HOUSING,Constr of PMAY-G House for Individuals,21-03-2018,16426,0,0,0,0  ,16426,
32006104226,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2623204,3216014001/IF/IAY/2197903,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,11651,0,0,0,0  ,11651,
32006104261,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4743802,3216014001/IF/IAY/2214192,RURAL HOUSING,Constr of PMAY-G House for Individuals,20-02-2018,15280,0,0,0,0  ,15280,
32006104354,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1517231,3216014001/IF/IAY/2192569,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006104114,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3875840,3216014001/IF/IAY/2212687,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,15853,0,0,0,0  ,15853,
32006103971,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3550117,3216014001/IF/IAY/2200952,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,12988,0,0,0,0  ,12988,
32006103823,Construction of IAY House -IAY REG. NO. WB3567278,3216014001/IF/IAY/1885703,RURAL HOUSING,IAY Houses,09-09-2017,12960,0,0,0,0  ,12960,
32006104514,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2409644,3216014001/IF/IAY/2197083,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006104854,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3535034,3216014001/IF/IAY/2200894,RURAL HOUSING,Constr of PMAY-G House for Individuals,05-02-2018,14898,0,0,0,0  ,14898,
32006104892,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1000554,3216014001/IF/IAY/2205620,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,16808,0,0,0,0  ,16808,
32006104553,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2588881,3216014001/IF/IAY/2197756,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,15089,0,0,0,0  ,15089,
32006103440,Construction of IAY House -IAY REG. NO. WB5001143,3216014001/IF/IAY/1885767,RURAL HOUSING,IAY Houses,06-07-2017,13140,0,0,0,0  ,13140,
32006103679,Construction of IAY House -IAY REG. NO. WB2396382,3216014001/IF/IAY/1885382,RURAL HOUSING,IAY Houses,09-09-2017,14980,0,0,0,0  ,14980,
32006103330,Construction of IAY House -IAY REG. NO. WB5037444,3216014001/IF/IAY/1886481,RURAL HOUSING,IAY Houses,06-07-2017,12960,0,0,0,0  ,12960,
32005190077,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4971424,3216014001/IF/IAY/2540482,Rural Housing of Jarina Adak,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32006103366,Construction of IAY House -IAY REG. NO. WB5054636,3216014001/IF/IAY/1887099,RURAL HOUSING,IAY Houses,06-07-2017,15410,0,0,0,0  ,15410,
32006103786,Construction of IAY House -IAY REG. NO. WB3461897,3216014001/IF/IAY/1885476,RURAL HOUSING,IAY Houses,09-09-2017,15840,0,0,0,0  ,15840,
32005190060,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4961104,3216014001/IF/IAY/2540313,Rural Housing of Halima Bibi,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32006103800,Construction of IAY House -IAY REG. NO. WB5041748,3216014001/IF/IAY/1885662,RURAL HOUSING,IAY Houses,09-09-2017,14980,0,0,0,0  ,14980,
32006103813,Construction of IAY House -IAY REG. NO. WB5058025,3216014001/IF/IAY/1885667,RURAL HOUSING,IAY Houses,09-09-2017,15410,0,0,0,0  ,15410,
32006104140,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3896678,3216014001/IF/IAY/2213351,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,15853,0,0,0,0  ,15853,
32005189994,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3868254,3216014001/IF/IAY/2540450,Rural Housing of Arabinda Karar,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32005189891,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3509540,3216014001/IF/IAY/2540604,Rural Housing of Babur Ali Molla,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32005189822,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3506473,3216014001/IF/IAY/2540437,Rural Housing of Salima Bibi,Constr of PMAY-G House for Individuals,08-09-2019,14325,0,0,0,0  ,14325,
32005189787,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3502363,3216014001/IF/IAY/2540556,Rural Housing of Balai Mondal,Constr of PMAY-G House for Individuals,08-09-2019,16235,0,0,0,0  ,16235,
32006104087,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1543964,3216014001/IF/IAY/2192679,RURAL HOUSING,Constr of PMAY-G House for Individuals,07-03-2018,15853,0,0,0,0  ,15853,
32005190011,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2940796,3216014001/IF/IAY/2540614,Rural Housing of Nasima Bibi,Constr of PMAY-G House for Individuals,08-09-2019,13370,0,0,0,0  ,13370,
32005189728,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2936502,3216014001/IF/IAY/2540634,Rural Housing of Sekh Manowar,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32006103465,Construction of IAY House -IAY REG. NO. WB1385932,3216014001/IF/IAY/1885309,RURAL HOUSING,IAY Houses,09-09-2017,14980,0,0,0,0  ,14980,
32005189700,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2935021,3216014001/IF/IAY/2540727,Rural Housing of Santu Bibi,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32005189763,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2967882,3216014001/IF/IAY/2540811,Rural Housing of Sufal Sardar,Constr of PMAY-G House for Individuals,08-09-2019,16235,0,0,0,0  ,16235,
32005187859,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2666122,3216014001/IF/IAY/2540547,Rural Housing of Shankar Bar,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32005189924,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3516643,3216014001/IF/IAY/2540543,Rural Housing of Fajlu Sekh,Constr of PMAY-G House for Individuals,08-09-2019,14325,0,0,0,0  ,14325,
32005189951,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3693903,3216014001/IF/IAY/2540435,Rural Housing of Nirmal Dalui,Constr of PMAY-G House for Individuals,08-09-2019,15280,0,0,0,0  ,15280,
32005187925,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2930168,3216014001/IF/IAY/2540638,Rural Housing of Jhantu Sardar,Constr of PMAY-G House for Individuals,08-09-2019,15280,0,0,0,0  ,15280,
32005187609,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1492182,3216014001/IF/IAY/2540583,Rural Housing of Maruni Gayen,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32005187418,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5349886,3216014001/IF/IAY/2540745,Rural Housing of Sakila Bibi,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32005187667,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1754136,3216014001/IF/IAY/2540526,Rural Housing of Safura bibi,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32005187732,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2059623,3216014001/IF/IAY/2540680,Rural Housing of Rita Jana,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32005127266,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5208661,3216014001/IF/IAY/2540748,Rural Housing of Sundari Pramanik,Constr of PMAY-G House for Individuals,08-09-2019,16235,0,0,0,0  ,16235,
32005127239,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4920652,3216014001/IF/IAY/2540598,Rural Housing of Mira Pailan,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
